id,conceptId,isFSN,term
3963858012,868192004,True,subgenus Merbecovirus
3963861013,868193009,True,subgenus Embecovirus
3963863011,868194003,True,subgenus Hibecovirus
3963865016,868195002,True,subgenus Nobecovirus
3963867012,868196001,True,subgenus Sarbecovirus
3963874019,868197005,True,subfamily Orthocoronavirinae
3963889011,868198000,True,suborder Cornidovirineae
3963908016,868200006,True,entire fetal central nervous system
3963907014,868200006,False,entire foetal central nervous system
829164016,86820007,True,endemic disease
829165015,8682003,True,"protective shield, device"
15324011,8682003,False,protective shield
15325012,8682003,False,safety shield
3963911015,868201005,True,entire fetal brain cerebrospinal fluid pathway
3963909012,868201005,False,entire foetal brain cerebrospinal fluid pathway
3963919018,868202003,True,entire fetal lymphatic vessel
3963920012,868202003,False,entire foetal lymphatic vessel
3963929013,868205001,True,structure of fetal kidney
3963930015,868205001,False,structure of foetal kidney
3963933018,868206000,True,entire fetal kidney
3963932011,868206000,False,entire foetal kidney
3963935013,868207009,True,structure of fetal renal collecting system
3963934012,868207009,False,structure of foetal renal collecting system
3963938010,868208004,True,entire fetal renal collecting system
3963939019,868208004,False,entire foetal renal collecting system
829166019,86821006,True,blister of nose with infection
3963948012,868211003,True,structure of fetal foot
3963947019,868211003,False,structure of foetal foot
3963949016,868212005,True,computed tomography of chest and upper abdomen
3963950016,868212005,False,CT of chest and upper abdomen
3963952012,868213000,True,computed tomography of chest and upper abdomen with contrast
3963954013,868213000,False,CT of chest and upper abdomen with contrast
3963957018,868214006,True,acute ST segment elevation myocardial infarction due to occlusion of proximal portion of right coronary artery
3963959015,868214006,False,acute STEMI (ST elevation myocardial infarction) due to proximal RCA (right coronary artery) occlusion
3963960013,868215007,True,occlusion of proximal portion of right coronary artery
3963962017,868216008,True,occlusion of distal portion of right coronary artery
3963964016,868217004,True,acute ST segment elevation myocardial infarction due to occlusion of distal portion of right coronary artery
3963966019,868217004,False,acute STEMI (ST elevation myocardial infarction) due to distal RCA (right coronary artery) occlusion
3963969014,868219001,True,occlusion of mid portion of right coronary artery
3963972019,868220007,True,acute ST segment elevation myocardial infarction due to occlusion of mid portion of right coronary artery
3963971014,868220007,False,acute STEMI (ST elevation myocardial infarction) due to mid RCA (right coronary artery) occlusion
829167011,86822004,True,neurine
3963974018,868221006,True,occlusion of marginal branch of right coronary artery
3963976016,868222004,True,occlusion of posterior descending branch of right coronary artery
3963978015,868223009,True,occlusion of posterior lateral branch of right coronary artery
3963982018,868224003,True,acute ST segment elevation myocardial infarction due to occlusion of marginal branch of right coronary artery
3963980014,868224003,False,acute STEMI (ST elevation myocardial infarction) due to AM (acute marginal) branch of RCA (right coronary artery) occlusion
3963984017,868225002,True,acute ST segment elevation myocardial infarction due to occlusion of posterior descending branch of right coronary artery
3963985016,868225002,False,acute STEMI (ST elevation myocardial infarction) due to PDA (posterior descending artery) branch of RCA (right coronary artery) occlusion
3963986015,868226001,True,acute ST segment elevation myocardial infarction due to occlusion of posterior lateral branch of right coronary artery
3963988019,868226001,False,acute STEMI (ST elevation myocardial infarction) due to PL (posterolateral) branch of RCA (right coronary artery) occlusion
3964003018,868227005,True,coronary artery bypass grafting using radial artery graft
3964006014,868228000,True,coronary artery bypass grafting using gastroepiploic artery graft
3964012016,868230003,True,coronary artery bypass grafting using free right internal thoracic artery graft
3964014015,868230003,False,coronary artery bypass graft using free RIMA (right internal mammary artery) graft
3964015019,868230003,False,coronary artery bypass grafting using free right internal mammary artery graft
829168018,86823009,True,biopsy of nasal sinus
3964019013,868231004,True,coronary artery bypass grafting using free left internal thoracic artery graft
3964017010,868231004,False,coronary artery bypass graft using free LIMA (left internal mammary artery) graft
3964018017,868231004,False,coronary artery bypass graft using free left internal mammary artery graft
4023769016,868235008,True,estimated quantity of intake of fat and oil via oral route in 24 hours
3964039012,868235008,False,fat estimated intake from oral nutrition in 24 hours
4023859016,868236009,True,measured quantity of intake of fat and oil via oral route in 24 hours
3964044017,868236009,False,fat measured intake from oral nutrition in 24 hours
4023977013,868237000,True,measured quantity of intake of carbohydrate via oral route in 24 hours
3964052019,868237000,False,carbohydrate measured intake from oral nutrition in 24 hours
4023723016,868240000,True,estimated intake of energy via oral route in 24 hours
3964065011,868240000,False,energy estimated intake from oral nutrition in 24 hours
3964064010,868240000,False,estimated oral intake of energy in 24 hours
1205094011,86824003,True,"blood-testis barrier, function"
143989017,86824003,False,blood-testis barrier
3970740010,868242008,True,target weight gain per day
3964078011,868244009,True,relative energy rate/time (property)
3964081018,868244009,False,relative energy rate
3964079015,868244009,False,relative energy/time
3964080017,868244009,False,relative power
3964090013,868245005,True,percutaneous coronary intervention of left coronary artery
3964100018,868245005,False,PCI (percutaneous coronary intervention) of LCA (left coronary artery)
3964093010,868246006,True,percutaneous coronary intervention of anterior descending branch of left coronary artery
3964101019,868246006,False,PCI (percutaneous coronary intervention) of left anterior descending branch of coronary artery
3964096019,868247002,True,percutaneous coronary intervention of circumflex branch of left coronary artery
3964095015,868247002,False,PCI (percutaneous coronary intervention) of circumflex branch of left coronary artery
3964098018,868248007,True,percutaneous coronary intervention of right coronary artery
3964097011,868248007,False,PCI (percutaneous coronary intervention) of RCA (right coronary artery)
3964106012,868249004,True,stimulation of hypoglossal nerve for sleep apnea
3964104010,868249004,False,neurostimulation therapy for sleep apnea
3964103016,868249004,False,neurostimulation therapy for sleep apnoea
3964107015,868249004,False,stimulation of hypoglossal nerve for sleep apnoea
3964108013,868250004,True,referral to recreational therapy service
829170010,86825002,True,chronic arterial allograft rejection
143991013,86825002,False,allograft arteriopathy
3964110010,868251000,True,administration of multimodal anesthesia
3964111014,868251000,False,administration of multimodal anaesthesia
3964113012,868251000,False,multimodal anaesthesia administration
3964114018,868251000,False,multimodal anesthesia administration
3964116016,868252007,True,malignant neoplasm of gastrointestinal tract suspected
4634317016,868254008,True,administration of prophylactic drug or medicament for graft-versus-host disease
3964124014,868254008,False,GVHD (graft versus host disease) prophylaxis
3964123015,868254008,False,graft-versus-host disease prophylaxis
3964125010,868255009,True,third degree laceration type 3a
3964128012,868256005,True,third degree laceration type 3b
3964130014,868257001,True,third degree laceration type 3c
829171014,86826001,True,Arumowot virus
3964177016,868262000,True,scleral sinus stent
3964174011,868262000,False,schlemm's canal stent
3964214010,868263005,True,education about infectious disease
3964217015,868264004,True,education about infectious disease transmission
3976956017,868266002,True,administration of second dose of vaccine product containing only Clostridium tetani and Corynebacterium diphtheriae and Human poliovirus antigens
3964384018,868266002,False,"administration of second dose of diphtheria, poliomyelitis, and tetanus vaccine"
3964386016,868266002,False,"second diphtheria, poliomyelitis, and tetanus immunisation"
3964387013,868266002,False,"second diphtheria, poliomyelitis, and tetanus immunization"
3964389011,868266002,False,"second diphtheria, poliomyelitis, and tetanus vaccination"
3976954019,868267006,True,administration of first dose of vaccine product containing only Clostridium tetani and Corynebacterium diphtheriae and Human poliovirus antigens
3964390019,868267006,False,"administration of first dose of diphtheria, poliomyelitis, and tetanus vaccine"
3964393017,868267006,False,"first diphtheria, poliomyelitis, and tetanus immunisation"
3964391015,868267006,False,"first diphtheria, poliomyelitis, and tetanus immunization"
3964392010,868267006,False,"first diphtheria, poliomyelitis, and tetanus vaccination"
3976958016,868268001,True,administration of third dose of vaccine product containing only Clostridium tetani and Corynebacterium diphtheriae and Human poliovirus antigens
3964396013,868268001,False,"administration of third dose of diphtheria, poliomyelitis, and tetanus vaccine"
3964398014,868268001,False,"third diphtheria, poliomyelitis, and tetanus immunisation"
3964397016,868268001,False,"third diphtheria, poliomyelitis, and tetanus immunization"
3964401012,868268001,False,"third diphtheria, poliomyelitis, and tetanus vaccination"
3964409014,868269009,True,product containing precisely colecalciferol 25 microgram/1 each conventional release oral capsule
3964408018,868269009,False,cholecalciferol 25 microgram oral capsule
3964407011,868269009,False,colecalciferol 25 microgram oral capsule
3964412012,868270005,True,product containing precisely colecalciferol 175 microgram/1 each conventional release oral capsule
3964413019,868270005,False,cholecalciferol 175 microgram oral capsule
3964414013,868270005,False,colecalciferol 175 microgram oral capsule
829172019,86827005,True,Cassia didymobotrya
3964419015,868271009,True,product containing precisely colecalciferol 625 microgram/1 each conventional release oral capsule
3964416010,868271009,False,cholecalciferol 625 microgram oral capsule
3964415014,868271009,False,colecalciferol 625 microgram oral capsule
3964422018,868272002,True,product containing precisely colecalciferol 625 microgram/1 milliliter conventional release oral solution
3964420014,868272002,False,cholecalciferol 625 microgram/mL oral solution
3964421013,868272002,False,colecalciferol 625 microgram/mL oral solution
3977321016,868273007,True,administration of vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Human poliovirus antigens
3964424017,868273007,False,administration of diphtheria and pertussis and poliomyelitis and tetanus vaccine
3964426015,868273007,False,diphtheria and pertussis and poliomyelitis and tetanus immunisation
3964427012,868273007,False,diphtheria and pertussis and poliomyelitis and tetanus immunization
3964423011,868273007,False,diphtheria and pertussis and poliomyelitis and tetanus vaccination
3977318018,868274001,True,administration of second dose of vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Human poliovirus antigens
3964429010,868274001,False,administration of second dose of diphtheria and pertussis and poliomyelitis and tetanus vaccine
3964433015,868274001,False,second diphtheria and pertussis and poliomyelitis and tetanus immunisation
3964434014,868274001,False,second diphtheria and pertussis and poliomyelitis and tetanus immunization
3964432013,868274001,False,second diphtheria and pertussis and poliomyelitis and tetanus vaccination
3977319014,868276004,True,administration of third dose of vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Human poliovirus antigens
3964439016,868276004,False,administration of third dose of diphtheria and pertussis and poliomyelitis and tetanus vaccine
3964438012,868276004,False,third diphtheria and pertussis and poliomyelitis and tetanus immunisation
3964437019,868276004,False,third diphtheria and pertussis and poliomyelitis and tetanus immunization
3964442010,868276004,False,third diphtheria and pertussis and poliomyelitis and tetanus vaccination
3977316019,868277008,True,administration of first dose of vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Human poliovirus antigens
3964447016,868277008,False,administration of first dose of diphtheria and pertussis and poliomyelitis and tetanus vaccine
3964446013,868277008,False,first diphtheria and pertussis and poliomyelitis and tetanus immunisation
3964445012,868277008,False,first diphtheria and pertussis and poliomyelitis and tetanus immunization
3964448014,868277008,False,first diphtheria and pertussis and poliomyelitis and tetanus vaccination
3968423019,868279006,True,plain X-ray for measurement of Cobb angle
3968424013,868279006,False,plain X-ray for measurement of Cobb curve
829174018,86829008,True,Sarcophilus harrisii
143997012,86829008,False,Tasmanian devil
829176016,86830003,True,scleroderma aurantium
143999010,86830003,False,common puffball
1205095012,86831004,True,"Felton phenomenon, function"
144000012,86831004,False,Felton phenomenon
4633342018,86833001,True,structure of appendiceal submucosa
144002016,86833001,False,appendiceal submucosa
829182018,86835008,True,repair of notched lip
829183011,86836009,True,hemoglobin J-Baltimore
144008017,86836009,False,"Hb 16(A13), Gly-asp"
144012011,86836009,False,Hb J-Georgia
144010015,86836009,False,Hb J-Ireland
144009013,86836009,False,Hb J-Trinidad
144011016,86836009,False,Hb N-New Haven
507278012,86836009,False,haemoglobin J-Baltimore
2545802011,86837000,True,Salmonella Mkamba
2553091018,86837000,False,"Salmonella 6,7:l,v:1,6"
2553092013,86837000,False,Salmonella enterica subsp. enterica ser. Mkamba
3291876011,86838005,True,infestation caused by Solenopotes
144014012,86838005,False,infestation by Solenopotes
829186015,86839002,True,structure of lunule of pulmonic valve
144016014,86839002,False,lunule of pulmonic valve
829188019,86840000,True,Lactobacillus salivarius ss. salicinius
829189010,8684002,True,disturbance in judgement
829190018,86841001,True,Knemidocoptes mutans
829191019,86842008,True,iatrogenic pituitary disorder
829192014,86843003,True,"glove cutter, except leather"
5068365016,868431021000119100,True,hereditary dystrophy of cornea of bilateral eyes
5068366015,868431021000119100,False,bilateral hereditary dystrophy of cornea of eyes
5068364017,868431021000119100,False,hereditary corneal dystrophy of bilateral corneas
5068367012,868431021000119100,False,hereditary dystrophy of cornea of both eyes
829193016,86844009,True,open fracture of upper end of humerus
144025015,86844009,False,open fracture of proximal end of humerus
829194010,86845005,True,Hybognathus hayi
144027011,86845005,False,cypress minnow
829195011,86846006,True,Duboisia myoporoides
829196012,86847002,True,structure of gluteus medius muscle trochanteric bursa
144029014,86847002,False,gluteus medius muscle trochanteric bursa
829197015,86848007,True,penicillin amidase
5145889010,86849004,True,suicidal poisoning
829200019,86850004,True,serosanguineous chronic otitis media
829201015,8685001,True,Noturus stanauli
15331010,8685001,False,pygmy madtom
829202010,86851000,True,Taeniothrips inconsequens
3648469014,86852007,True,gold-196m2
3648470010,86852007,False,196m2-Au
829205012,86854008,True,hyperreflexia
144040018,86854008,False,exaggeration of the deep reflexes
144041019,86854008,False,increased tendon reflexes
829206013,86855009,True,carbuncle of wrist
829207016,86856005,True,dysfunction of papillary muscle
829208014,86857001,True,Sarcocystis suicanis
2913480016,86859003,True,glucose-6-phosphate dehydrogenase variant enzyme deficiency anemia
507286012,86859003,False,G-6-PD variant enzyme deficiency anaemia
144047015,86859003,False,G-6-PD variant enzyme deficiency anemia
3781772012,86859003,False,glucose-6-phosphate dehydrogenase variant enzyme deficiency anaemia
829212015,8686000,True,cocaine-induced sexual dysfunction
2951736014,8686000,False,cocaine induced sexual dysfunction
829213013,86860008,True,Acetivibrio cellulolyticus
144050017,86860008,False,Acetivibrio cellulosolvens
829214019,86861007,True,subcutaneous tissue structure of medial surface of thumb
144051018,86861007,False,subcutaneous tissue of medial surface of thumb
829215018,86862000,True,Mammomonogamus mcgaughei
829217014,86864004,True,delayed insertion of breast prosthesis
3648846019,86865003,True,nickel-65
3648849014,86865003,False,65-Ni
829220018,86867006,True,Navarro virus
829221019,86868001,True,aortoiliofemoral vascular bypass
144060014,86868001,False,aorta-iliac-femoral vascular bypass
144059016,86868001,False,aortoiliofemoral shunt
829222014,86869009,True,Canine adenovirus 2
829224010,86870005,True,Probstmayria vivipara
829225011,8687009,True,gum arabic
829226012,86871009,True,incision and drainage of infected bursa of pelvis
1205096013,86872002,True,outer mitochondrial space
1472677012,86874001,True,rhythm strip monitoring
829230010,86875000,True,Hemanthias vivanus
144071010,86875000,False,red barbier
2545820019,86876004,True,Salmonella Entebbe
2553189011,86876004,False,"Salmonella 1,4,12,27:z:z6"
2553190019,86876004,False,Salmonella enterica subsp. enterica ser. Entebbe
829233012,86878003,True,retinal dehydrogenase
2152974017,86879006,True,Salmonella Blitta
2553192010,86879006,False,"Salmonella 47:y:e,n,x"
2553191015,86879006,False,Salmonella enterica subsp. enterica ser. Blitta
829236016,86880009,True,excision of lesion of tendon sheath of hand
829237013,8688004,True,structure of lateral olfactory gyrus
15334019,8688004,False,lateral olfactory gyrus
829238015,86881008,True,revision of heart procedure
829240013,86883006,True,"gestation period, 23 weeks"
3720071013,86884000,True,"2,4,5-trichlorophenoxyacetic acid"
2647376019,86884000,False,"2,4,5-trichloroacetophenol"
144084018,86884000,False,trichlorophenoxyacetic acid
829242017,86885004,True,repair of pacemaker electrodes
144089011,86885004,False,repair of cardiac pacemaker electrode
829243010,86886003,True,human coxsackievirus A4
829244016,86887007,True,hemoglobin I-Interlaken
144092010,86887007,False,"Hb 15(A13), Gly-asp"
144093017,86887007,False,Hb J-Oxford
144094011,86887007,False,Hb N-Cosenza
507296015,86887007,False,haemoglobin I-Interlaken
829245015,86888002,True,anal fistulectomy
144098014,86888002,False,excision of anal fistula
1495493010,86888002,False,excision of fistula in ano
829249014,8689007,True,kanamycin sulfate
507301015,8689007,False,kanamycin sulphate
829254017,86895006,True,acute duodenal ulcer with hemorrhage AND perforation
507303017,86895006,False,acute duodenal ulcer with haemorrhage AND perforation
1205097016,86896007,True,autonomic pulmonary function
3292163016,86897003,True,infection caused by Mecistocirrus
144114014,86897003,False,infection by Mecistocirrus
144116011,86897003,False,mecistocirrosis
1205098014,86898008,True,adhesion disc of parasite
829258019,86899000,True,closed traumatic dislocation of joint of toe
829260017,86900005,True,acquired cavus deformity of foot
1235178019,86900005,False,acquired cavus foot deformity
3036439015,86900005,False,acquired pes cavus
829261018,8690003,True,diaphragmatic excursion
829262013,869005,True,Camelostrongylus mentulatus
829264014,86902002,True,dispersion
829266011,86904001,True,cholestenone 5alpha-reductase
3721889017,86904001,False,3-oxo-5alpha-steroid delta^4^-dehydrogenase
1235179010,86904001,False,testosterone 5-alpha-reductase
829267019,86905000,True,yellow-breasted chat
3643959013,86906004,True,product containing propylamino derivative of phenothiazine
3746532018,86906004,False,propylamino derivative of phenothiazine-containing product
829269016,86907008,True,acquired generalized lipodystrophy
144140015,86907008,False,Lawrence syndrome
507309018,86907008,False,acquired generalised lipodystrophy
144139017,86907008,False,acquired lipodystrophic diabetes
1235180013,86907008,False,acquired total lipoatrophy
829270015,86908003,True,"protein S, functional assay"
829273018,86910001,True,phlebectomy of upper limb vein
3514344012,8691000175105,True,multilobar lung infiltrate
829274012,8691004,True,acquired ichthyosis
829275013,86911002,True,skin structure of medial surface of great toe
144144012,86911002,False,skin of medial surface of great toe
829276014,86912009,True,injection of spinal neurolytic agent
507313013,86912009,False,injection of neurolytic substance around spinal cord meninges
829277017,86913004,True,blood group antibody Milne
4628522018,86915006,True,structure of muscularis propria
144151015,86915006,False,muscularis
144149019,86915006,False,muscularis propria
829281017,86917003,True,thought broadcast
1205100014,86918008,True,signet ring cell
3488920010,8692006,True,product containing metamfetamine
3715694011,8692006,False,metamfetamine-containing product
3715695012,8692006,False,methamphetamine-containing product
829287018,86921005,True,anesthesia for open procedure on knee joint
507318016,86921005,False,anaesthesia for open procedure on knee joint
829288011,86922003,True,plant cardiac glycoside
144163013,86922003,False,plant cardioactive glycoside
144162015,86922003,False,plant cardiogenic glycoside
829289015,86923008,True,juvenile retinoschisis
5245793014,86923008,False,X-linked foveal retinoschisis
1235181012,86923008,False,X-linked retinoschisis
829290012,86924002,True,gallium scan
829291011,86925001,True,ocular headache
829292016,86926000,True,blister of chest wall without infection
829293014,86927009,True,dacryoadenitis
201307015,86927009,False,dacryadenitis
829294015,86928004,True,sulfur tetrafluoride
507319012,86928004,False,sulphur tetrafluoride
829295019,86929007,True,Proteocephalus
829298017,8693001,True,radionuclide identification of eye tumor
195166010,8693001,False,radionuclide identification of eye tumour
829299013,86931003,True,Parelaphostrongylus
3029492016,86931003,False,Parelaphostrongylus species
829300017,86932005,True,Urtica incisa poisoning
144177011,86932005,False,stinging nettle poisoning
1472678019,86933000,True,heavy drinker
507322014,86933000,False,drinks heavily
829303015,86935007,True,blood group antigen An^a^
201308013,86935007,False,GE7 (ISBT symbol)
144183014,86935007,False,blood group antigen Ahonen
829304014,86936008,True,Bacteroides ovatus
144185019,86936008,False,Bacteroides fragilis ss. ovatus
829305010,86937004,True,motor bus driver
2751870016,86938009,True,Leuconostoc mesenteroides subspecies dextranicum
144188017,86938009,False,Leuconostoc dextranicum
2764376015,86938009,False,Leuconostoc mesenteroides dextranicum
144187010,86938009,False,Leuconostoc mesenteroides ss. dextranicum
1235182017,86938009,False,Leuconostoc mesenteroides subsp dextranicum
3488921014,86939001,True,product containing sulfaguanidine
3716682010,86939001,False,sulfaguanidine-containing product
829309016,86940004,True,railway goods agent
829311013,86941000,True,bile acid malabsorption syndrome type I
829314017,86944008,True,visual field study
2621306015,86944008,False,VF - Visual field
1235183010,86944008,False,examination of visual fields
1788202016,86944008,False,visual field testing
829315016,86945009,True,Allium tricoccum
144197018,86945009,False,wild leek
829316015,86946005,True,trichlorophenoxy ethyl sulfate
507326012,86946005,False,trichlorophenoxy ethyl sulphate
2736926017,86947001,True,grafting of lip
144199015,86947001,False,graft of lip
829318019,86948006,True,destruction of lesion of choroid
829321017,86950003,True,fetography
507329017,86950003,False,diagnostic radiography of fetus with intrauterine contrast visualisation
144204014,86950003,False,diagnostic radiography of fetus with intrauterine contrast visualization
2793208019,86950003,False,diagnostic radiography of foetus with intrauterine contrast visualisation
144205010,86950003,False,foetography
829322012,8695008,True,structure of intervertebral foramen of second lumbar vertebra
15342018,8695008,False,intervertebral foramen of second lumbar vertebra
829323019,86951004,True,blood group antibody Hands
829324013,86952006,True,inorganic chemist
829325014,86953001,True,zinc salt
829326010,86954007,True,excision of urethral septum
144211013,86954007,False,excision of congenital urethral valve
829327018,86955008,True,glycobiarsol
829329015,86957000,True,replacement of prosthesis of femur
829331012,86959002,True,angiomyoma
144219010,86959002,False,angioleiomyoma
144218019,86959002,False,vascular leiomyoma
829333010,86960007,True,epidermal growth factor-urogastrone receptor
3727063012,8696009,True,medicinal product acting as antispasmodic agent
3727064018,8696009,False,antispasmodic agent
829335015,86961006,True,salivary duct structure
144224013,86961006,False,salivary duct
144221017,86961006,False,salivary gland duct
829336019,86962004,True,refracture of bone for faulty union
829337011,86963009,True,lower respiratory tract mucus
829338018,86964003,True,cystic fibrosis sweat test
144228011,86964003,False,"chloride measurement, sweat"
507334018,86964003,False,sweat chloride
1235184016,86964003,False,sweat chloride level
2152975016,86966001,True,Salmonella Zehlendorf
2553134013,86966001,False,"Salmonella 30:a:1,5"
2553133019,86966001,False,Salmonella enterica subsp. enterica ser. Zehlendorf
829341010,86967005,True,"tool, device"
144231012,86967005,False,tool
829342015,86968000,True,"Salmonella II 9,12:a:1,5"
214299015,86968000,False,"Salmonella 9,12:a:1,5"
5248805018,8697000,True,Fagopyrum poisoning
15348019,8697000,False,fagopyrism
829346017,86970009,True,lymphangiomatosis
829347014,86971008,True,closure of ventricular septal defect with pulmonary valvotomy and patch
3648145017,86973006,True,barium-133m
3648147013,86973006,False,133m-Ba
829350012,86974000,True,ischiopubiotomy
144241010,86974000,False,Farabeuf operation
829351011,86975004,True,internal fixation of femur
829352016,86976003,True,human rhinovirus 44
3488922019,86977007,True,product containing mesalazine
3715679012,86977007,False,mesalamine-containing product
3715680010,86977007,False,mesalazine-containing product
829354015,86978002,True,Paraclinus fasciatus
144250012,86978002,False,banded blenny
829357010,86980008,True,Scomber scombrus
144256018,86980008,False,Atlantic mackerel
2914679018,8698005,True,parathyroid hormone immunochemiluminescent measurement
15349010,8698005,False,parathyroid hormone (PTH) immunochemiluminescent measurement
829359013,86981007,True,infective otitis externa
5245693019,86981007,False,infective OE (otitis externa)
829360015,86982000,True,Squalus acanthias
144260015,86982000,False,spiny dogfish
829361016,86983005,True,duodenal ulcer with perforation but without obstruction
829362011,86984004,True,viviparus
829363018,86985003,True,Chilean lapwing
2152976015,86986002,True,hemolytic disease of fetus OR newborn due to RhD isoimmunization
507354017,86986002,False,Rh HDN - Rh haemolytic disease of the newborn
507349014,86986002,False,Rh HDN - Rh hemolytic disease of the newborn
507353011,86986002,False,Rh haemolytic disease of the newborn
188973019,86986002,False,Rh hemolytic disease of the newborn
507350014,86986002,False,Rh isoimmunisation of the newborn
188974013,86986002,False,Rh isoimmunization of the newborn
507356015,86986002,False,Rhesus isoimmunisation of the newborn
189043015,86986002,False,Rhesus isoimmunization of the newborn
507360017,86986002,False,anaemia due to Rh isoimmunisation
188975014,86986002,False,anemia due to Rh isoimmunization
507357012,86986002,False,erythroblastosis fetalis due to Rh isoimmunisation
189044014,86986002,False,erythroblastosis fetalis due to Rh isoimmunization
2793841013,86986002,False,erythroblastosis foetalis due to Rh isoimmunisation
507355016,86986002,False,haemolytic disease - Rh
507358019,86986002,False,haemolytic disease due to Rh isoimmunisation
507352018,86986002,False,haemolytic disease due to rhesus isoimmunisation
507351013,86986002,False,haemolytic disease of fetus OR newborn due to Rh isoimmunisation
2154345017,86986002,False,haemolytic disease of fetus OR newborn due to RhD isoimmunisation
2793840014,86986002,False,haemolytic disease of foetus OR newborn due to Rh isoimmunisation
2790374017,86986002,False,haemolytic disease of foetus OR newborn due to RhD isoimmunisation
507347011,86986002,False,hemolytic disease - Rh
188976010,86986002,False,hemolytic disease due to Rh isoimmunization
507348018,86986002,False,hemolytic disease due to rhesus isoimmunization
201310010,86986002,False,hemolytic disease of fetus OR newborn due to Rh isoimmunization
507359010,86986002,False,jaundice due to Rh isoimmunisation of the newborn
189045010,86986002,False,jaundice due to Rh isoimmunization of the newborn
829366014,86988001,True,ergotoxine
829369019,86990000,True,deoxycytidine kinase
829371019,86991001,True,abnormal consistency
1772494010,86992008,True,Salmonella Washington
2553136010,86992008,False,"Salmonella 13,22:m,t:-"
2553135014,86992008,False,Salmonella enterica subsp. enterica ser. Washington
829373016,86993003,True,congenital anomaly of rectum
2981712015,86994009,True,human leukocyte antigen B38
144277015,86994009,False,HLA-B38 antigen
2981744016,86994009,False,human leucocyte antigen B38
4571058010,86995005,True,dilated cardiomyopathy due to mucopolysaccharidosis
829376012,86996006,True,macronychia
829377015,86997002,True,ring chromosome 10 syndrome
829378013,86998007,True,structure of vein of the round window
144282010,86998007,False,vein of the round window
829381015,87000001,True,Pseudomicrodochium suttonii
1235188018,87000001,False,Pseudomicrodochium suttoni
829382010,8700001,True,insertion of sieve into vena cava
15353012,8700001,False,insertion of vena cava sieve
829383017,870006,True,carbamazepine measurement
2638980015,87001002,True,Diomedea exulans
144285012,87001002,False,wandering albatross
829385012,87002009,True,Rhizopus arrhizus
144287016,87002009,False,Rhizopus oryzae
829386013,87003004,True,structure of deep vein
144288014,87003004,False,deep vein
829387016,87004005,True,Pneumostrongylus
829389018,87006007,True,"dominant autosomal hereditary disorder, incomplete penetrance"
829390010,87007003,True,indirect laryngoscopy with biopsy
829391014,87008008,True,excision of lesion of knee joint
3514346014,8701000175105,True,single lobe lung infiltrate
829394018,87010005,True,Paramatta agent
829395017,8701002,True,sulfachlorpyridazine
507369016,8701002,False,sulphachlorpyridazine
829396016,87011009,True,Eupatorium adenophorum poisoning
144300015,87011009,False,Crofton weed poisoning
3292122010,87013007,True,infestation caused by Otobius
144302011,87013007,False,infestation by Otobius
144304012,87013007,False,otobiosis
829402012,87017008,True,focal
144309019,87017008,False,focally
144310012,87017008,False,foci of
3968379018,870179002,True,modified Medical Research Council Dyspnea Scale
3968382011,870179002,False,mMRC (modified Medical Research Council) Dyspnea Scale
3968383018,870180004,True,assessment using modified Medical Research Council Dyspnea Scale
3968384012,870180004,False,assessment using mMRC (modified Medical Research Council) Dyspnea Scale
3968386014,870181000,True,Brief Esophageal Dysphagia Questionnaire
3968388010,870181000,False,BEDQ - Brief Esophageal Dysphagia Questionnaire
3968389019,870182007,True,assessment using the Brief Esophageal Dysphagia Questionnaire
3968390011,870182007,False,assessment using BEDQ (Brief Esophageal Dysphagia Questionnaire)
3968393013,870183002,True,Gastroesophageal Reflux Disease-Health Related Quality of Life questionnaire
3968394019,870183002,False,GERD-HRQL (Gastroesophageal Reflux Disease-Health Related Quality of Life) questionnaire
3968397014,870184008,True,assessment using Gastroesophageal Reflux Disease-Health Related Quality of Life questionnaire
3968396017,870184008,False,assessment using GERD-HRQL (Gastroesophageal Reflux Disease-Health Related Quality of Life) questionnaire
3968400017,870185009,True,assessment using Pediatric End-Stage Liver Disease score
3968398016,870185009,False,assessment using PELD (Pediatric End-Stage Liver Disease) score
3968403015,870186005,True,"Behavior Assessment System for Children, Second Edition"
3968401018,870186005,False,"BASC-2 - Behavior Assessment System for Children, Second Edition"
3968405010,870187001,True,"assessment using Behavior Assessment System for Children, Second Edition"
3968404014,870187001,False,"assessment using BASC-2 (Behavior Assessment System for Children, Second Edition)"
3968408012,870188006,True,American Neurogastroenterology and Motility Society Gastroparesis Cardinal Symptom Index-Daily Diary
3968409016,870188006,False,ANMS GCSI-DD - American Neurogastroenterology and Motility Society Gastroparesis Cardinal Symptom Index Daily Diary
3968412018,870189003,True,assessment using American Neurogastroenterology and Motility Society Gastroparesis Cardinal Symptom Index-Daily Diary
3968411013,870189003,False,assessment using ANMS GCSI-DD (American Neurogastroenterology and Motility Society Gastroparesis Cardinal Symptom Index Daily Diary)
3968430013,870190007,True,structure of infrapopliteal artery
